energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,score
1680.0,8.65,7.03,0.6399999999999999,0.009,69.2,54.6,5.41,8.65,1.08,0.426,0.00053,0.085,0.2928461538461538,0.0073,0
397.0,1.1,0.8,0.0609492988133764,0.0001070663811563,16.0,15.0,0.0,5.0,0.17,0.0669291338582677,0.0001057557251908,0.0093249370277078,0.1544186046511627,0.0022754325259515,3
1384.0,7.8,2.0,0.0284691136974037,0.0,55.8,12.9,1.8,7.8,1.2,0.47244094488189,0.0004703778337531,0.054931,0.5146153846153846,0.0157852173913043,1
1887.0,15.0,2.6,0.852037169406719,0.0034668838219326,66.0,17.0,6.7,9.2,0.43,0.169291338582677,0.0002285234899328,0.0336,0.1067739726027397,0.0079790209790209,2
548.0,3.6,0.6,0.0,0.0,19.7,1.3,0.7666666666666666,4.5,0.8,0.31496062992126,0.0002125233644859,0.0068307692307692,0.12,0.0031712518409425,3
506.0,4.2,1.5,0.6283185840707964,0.000845029239766,0.6,0.6,1.6875,20.1,2.0,0.78740157480315,0.0003159301513387,0.0326315789473684,0.203,0.00748,2
171.0,0.1,0.0,0.0027398523985239,0.0144344344344344,4.7,4.4,0.0,4.4,0.16,0.062992125984252,0.0001649785531914,0.0275346153846153,0.143,0.007296875,4
2099.0,24.8,17.8,0.0,0.0647760502811776,61.4,25.7,3.8,6.3,0.339999999999999,0.133858267716535,0.000489713545266,0.0438450980392156,1.0,0.007,1
141.0,1.2,0.1,0.995575221238938,0.0007410192147034,3.9,3.6,1.4,1.1,0.98,0.385826771653543,0.0002770873108265,0.02,0.128,0.006516129032258,2
1786.0,15.5,3.4,0.2980043149946062,0.0008913276231263,55.7,10.7,12.0,10.0,0.04,0.015748031496063,0.0002297560975609,0.0374731707317073,0.0694418604651162,0.0060097560975609,3
969.0,16.0,2.8,0.0,0.000655487804878,1.6,1.2,0.4285714285714286,20.0,0.47,0.18503937007874,9.03529411764706e-05,0.0052959183673469,0.173560975609756,0.0022302222222222,3
1790.0,18.0,7.68,0.3681404958677686,0.0315545454545454,58.0,31.1,0.0,8.04,0.893,0.352,0.0004508461538461,0.0346402615384615,0.2897,0.005586923076923,0
1799.0,14.0,7.0,0.1,0.1198037436188315,70.0,47.0,1.2714285714285714,4.6,0.29972,0.118,0.000397123623011,0.0533057598039215,0.1262121212121212,0.0319284360189573,0
2377.0,63.0,17.0,0.0591166815875858,0.0,0.0,0.0,0.0,0.0,0.25,0.0984251968503937,0.0001786474820143,0.0499440559440559,0.4579310344827586,0.0079768786127167,1
2010.0,31.2,8.12,0.1,0.1103380601247873,40.6,37.5,4.69,7.19,1.35,0.531,0.0003150550795593,0.0428063725490196,0.1713636363636363,0.0078483412322274,0
725.0,16.5,2.0,0.0312444046553267,0.0,6.5,4.0,0.25,0.0,2.5,0.984,0.0004211838790931,0.055768,0.49375,0.0055147826086956,1
382.0,3.3,1.6,0.2047344110854503,0.0223832790445168,13.0,10.0,6.366666666666666,2.4,0.1,0.0393700787401575,0.00012,0.0228536585365853,0.0832841726618703,0.007,2
1725.0,7.4,3.5,0.0,0.0042801302931596,83.0,63.5,2.45,1.3,0.0,0.0,2.895295566502463e-05,0.0435820895522388,0.2849847328244275,0.0042,1
2370.0,38.5,16.0,0.2529411764705882,0.03984375,42.5,40.5,4.6,9.7,0.2,0.078740157480315,0.0003500566860465,0.0431758720930232,0.3064628820960698,0.0034540697674418,0
207.0,0.3,0.1,0.3967551622418879,0.0009106098579782,11.7,10.8,0.5,0.5,0.00762,0.003,0.0003404214202561,0.02,0.1221212121212121,0.007,2
189.0,1.6,0.1,0.9533533834586466,0.0067393939393939,6.5,2.3,0.338,0.9,0.86,0.338582677165354,0.00012,0.1275775401069518,0.1966336633663366,0.0213169811320754,2
593.0,3.0,0.7,0.0171125461254612,0.0,18.5,0.7,3.7,8.1,1.2,0.47244094488189,0.0003639702970297,0.0144603481624758,0.1909283819628647,0.0075805128205128,4
327.0,4.2,1.7,0.2693164933135216,0.0021618486795146,3.5,1.1,1.7,5.8,1.1,0.433070866141732,6.583977900552486e-05,0.006046875,0.0791666666666666,0.0012264900662251,3
2375.0,42.0,26.2,0.1835372636262514,0.1014758933635848,29.8,24.7,0.7333333333333334,8.6,0.0199898,0.00787,0.0002382190942472,0.0329764093137254,0.2767698412698413,0.0023366336633663,0
338.0,0.0,0.0,1.0,0.0004720133667502,19.7,19.4,0.5,0.5,0.03,0.0118110236220472,0.0001766263096623,0.0287919463087248,0.9989655172413792,0.014296,2
1572.0,4.3,0.6,0.316743648960739,0.020700325732899,74.0,1.8,2.8,7.7,1.5,0.590551181102362,0.00012,0.02,0.1287083333333333,0.007,2
1828.0,15.0,2.4,0.0,0.0392957746478873,62.0,15.0,11.0,7.4,0.01,0.0039370078740157,0.0001455169014084,0.0130985915492957,0.135,0.0012688732394366,3
1291.0,13.0,9.9,0.0844225604297224,0.0183665233212041,41.0,24.0,1.933333333333333,4.4,0.35,0.137795275590551,0.0005160526315789,0.0354827586206896,0.7237416267942585,0.007,1
255.0,0.1,0.1,0.0080673431734317,0.0028728728728728,14.0,12.0,1.0,0.5,0.0254,0.01,0.0002858857142857,0.0147597678916827,0.1238053097345132,0.0038258402203856,4
274.0,1.3,0.4,0.0,0.0136128048780487,8.2,2.5,1.2,4.5,0.79,0.311023622047244,0.0002906105263157,0.0291845493562231,0.1203658536585365,0.0049271638655462,3
471.0,0.8,0.8,1.0,6.599832915622392e-05,26.9,24.2,1.8,0.5,0.02,0.0078740157480315,0.00012,0.0379141104294478,0.1551255813953488,0.0037495145631067,2
764.0,1.9,0.4,0.6233023588277341,0.0098202247191011,34.4,0.4,3.35,5.2,1.68,0.661417322834646,0.0002165594855305,0.015,0.3239999999999999,0.0076036585365853,2
1029.0,14.2,9.6,0.1380392156862745,0.0209708609271523,21.8,3.6,0.7875,6.8,0.91,0.358267716535433,0.0004161824464409,0.0185807189542483,0.5111456310679612,0.0082818181818181,1
1103.0,22.0,7.7,0.8953603603603604,0.0192165605095541,1.0,0.0,2.05,16.0,2.1,0.826771653543307,0.0003489627329192,0.0232602310559006,0.0904433121019108,0.0029716770186335,0
1610.0,9.3,5.4,0.3359823399558499,0.0647727272727272,69.8,55.6,2.18,3.6,0.13,0.0511811023622047,0.0001054545454545,0.0060125968992248,0.1551428571428571,0.0015610119047619,0
262.0,0.1,0.0,0.0,0.0,14.0,14.0,1.9,0.3,0.1524,0.06,2.506064073226545e-05,0.018085,0.5839478260869564,0.0031184415584415,4
1162.0,5.5,0.6,0.0,0.0,45.0,6.0,4.0,9.5,1.2192,0.48,0.0002270916334661,0.005,0.1185586206896551,0.0038881057268722,4
2114.0,24.0,14.0,0.354083885209713,0.0673818181818181,66.0,47.0,1.0,5.2,0.46,0.181102362204724,7.563636363636363e-05,0.0050193798449612,0.1149507389162561,0.0014023809523809,0
1983.0,28.0,5.9,0.0703073709340495,0.0072573602381739,52.0,29.0,2.6,5.6,0.81,0.318897637795276,0.0007879293628808,0.0572298850574712,0.7457777777777779,0.0112516339869281,1
1023.0,7.8,6.6,0.2484848484848484,0.0029906542056074,39.4,13.3,1.3,3.2,0.17,0.0669291338582677,0.000718947368421,0.02,0.1592591743119266,0.007,2
906.0,18.3,6.4,0.0771411518949567,0.012635792259345,0.8,0.6,0.7857142857142857,12.9,1.73,0.681102362204724,0.0006563019390581,0.0467011494252873,0.3593877551020408,0.0113965517241379,1
959.0,9.8,3.4,0.9887766554433222,0.0064317567567567,23.5,2.5,0.75,10.1,1.5,0.590551181102362,0.0002314480446927,2.7993259972489683e-05,0.5684210526315789,0.0094652173913043,1
477.0,4.9,2.0,0.0,0.0169359756097561,9.0,0.8,1.85,7.0,0.8,0.31496062992126,0.0002814315789473,0.0385407725321888,0.1272727272727273,0.0038783823529411,3
1007.0,24.0,11.2,0.1414141414141413,0.0,6.7,0.9,0.8,0.3,0.5,0.196850393700787,0.0007,4.003576341127928e-06,0.12,0.0036081545064377,1
340.0,6.8,0.3,0.0014483394833948,0.0172372372372372,2.0,2.0,4.3,1.2,1.0922,0.43,0.0001615947234042,0.0443465811965812,0.1200323741007194,0.0035105263157894,4
1657.0,20.9,11.6,0.0,0.0390347337082368,43.4,4.2,0.0,7.7,1.1,0.433070866141732,0.00059,0.0634974874371859,0.4496521739130434,0.0054314720812182,1
1907.0,27.0,17.0,0.0324050632911392,0.0024682035842293,48.0,25.0,1.3,6.2,1.3,0.511811023622047,0.0005381873727087,0.0494943396226415,0.1963700787401574,0.0068,0
1285.0,21.2,17.9,0.1373787409700722,0.0194662251655629,26.7,24.2,0.8999999999999999,2.4,0.12,0.047244094488189,0.0004147062888735,0.0180735294117647,0.5453980582524272,0.008330303030303,1
354.0,0.3,0.1,0.0009972677595628,0.0,19.0,17.0,2.0,0.3,0.01,0.0039370078740157,0.0007273647798742,0.0128243243243243,0.1180150375939849,0.0030061919504643,4
2124.0,27.6,2.5,0.1365962180200222,0.0947736812251843,59.2,6.9,2.533333333333333,4.7,3.23999999999999,1.2755905511811,0.0001801101591187,0.0255422794117647,0.34520703125,0.005420652173913,0
76.0,0.4,0.1,0.0035869565217391,0.0,0.2,0.1,2.8,2.1,0.4572,0.18,0.0001985286103542,0.0091122661122661,0.1381347150259067,0.0024333333333333,4
459.0,2.3,0.8,0.0482244106236944,0.0,0.5,0.5,0.2222222222222222,22.0,2.7,1.06299212598425,0.0002695093457943,0.0792972027972028,0.7698360655737705,0.0058670520231213,1
317.0,1.2,0.8,0.0,0.0,11.4,10.0,2.0,3.6,0.2032,0.08,0.0003605577689243,0.007938596491228,0.129,0.0034748898678414,4
270.0,0.0,0.0,0.0,0.0,15.0,14.0,1.5,0.0,0.01778,0.007,9.865803814713896e-05,0.012,0.1362886597938144,0.0032,4
1755.0,17.6,8.5,0.3212237093690248,0.0020363636363636,60.9,1.1,5.2,8.2,0.4,0.15748031496063,3.62589928057554e-05,0.0471428571428571,0.1219689119170984,0.0071733826247689,2
233.0,0.5,0.1,0.0147677595628415,0.0,13.0,11.0,1.5,0.5,0.01,0.0039370078740157,0.0002862706480304,0.0165,0.1780392156862745,0.5849072847682117,4
1112.0,11.4,8.8,0.0,0.0559216010585511,37.4,28.8,1.0,2.7,0.08,0.031496062992126,0.0005244955079474,0.0557957516339869,0.6970000000000001,0.007,1
550.0,3.9,2.7,0.8082595870206489,0.0007940685045948,20.1,17.4,3.8,3.1,0.16,0.062992125984252,0.0002968987194412,0.0356,0.2766037735849057,0.0076,2
1330.0,4.9,0.8,0.6946766917293233,0.0089575757575757,65.0,39.0,1.7,4.0,0.4,0.15748031496063,0.000176978021978,0.0334379310344827,0.0550655778894472,0.0042,2
505.0,4.0,1.5,0.0,0.0658799206086668,0.8,0.5,0.75,20.0,2.08,0.818897637795276,0.0004853773324118,0.0423552287581699,1.0,0.007,1
1273.0,26.6,10.2,0.0165823970037453,0.0038268156424581,3.2,0.6,3.0285714285714285,13.9,1.29,0.507874015748031,0.0003701447823082,0.0027627450980392,0.8796538461538462,0.0027097826086956,1
1353.0,30.0,10.4,0.0903225806451613,0.0881667612024957,3.1,2.3,0.0,11.2,1.45,0.570866141732283,0.0001228274173806,0.0182138480392156,0.37892578125,0.0040627329192546,0
344.0,3.7,1.5,0.0059594095940959,0.0074474474474474,5.3,4.4,6.8,3.7,0.74,0.291338582677165,0.0002685436893203,0.0130566037735849,0.1327261146496815,0.0064014662756598,4
906.0,8.3,4.2,0.0,0.0005573122529644,24.2,2.1,2.4,9.9,1.04,0.409448818897638,0.000165164893617,0.0264392947103274,0.0918456140350877,0.0015597959183673,3
632.0,7.0,1.5,0.0,0.0060823170731707,16.0,7.0,2.0,5.0,0.5,0.196850393700787,0.000102045,0.0226378947368421,0.0902022471910112,0.0039784946236559,3
1306.0,0.7,0.1,0.0623537061118335,0.0,70.4,43.2,3.675,2.9,0.7,0.275590551181102,0.0002590208877284,0.0455252416756176,0.275943661971831,0.0152877192982456,1
2131.0,53.3,23.0,0.2189845474613686,0.0479090909090909,1.7,1.5,0.1,7.7,1.13,0.444881889763779,0.0002981818181818,0.0124321705426356,0.4149211822660098,0.0054613970588235,0
391.0,0.1,0.1,0.0121857923497267,0.0,14.1,13.4,0.1,7.7,0.12,0.047244094488189,0.0005643672172808,0.0274199395770392,0.2192592592592592,0.0031669421487603,4
955.0,9.1,2.7,0.0768608414239482,0.0001597073518915,22.0,3.7,2.3,13.3,1.41,0.55511811023622,6.927480916030534e-05,0.0076307304785894,0.1006451612903225,0.0014179930795847,3
1464.0,14.0,6.8,0.0,0.0617697651339728,47.0,9.7,3.4,8.5,0.9398,0.37,0.0005015228058051,0.0479026143790849,0.5554545454545454,0.007,1
688.0,8.5,1.0,0.0070940959409594,0.0049849849849849,2.1,0.7,6.1,17.0,1.3,0.511811023622047,0.0001894285714285,0.0171268858800773,0.1262195121951219,0.0033058823529411,4
369.0,1.0,0.3,0.1432038834951456,0.0003791934332619,2.0,0.5,0.5,17.5,1.38,0.543307086614173,0.0003448968363136,0.018192,0.1348727272727272,0.0032355555555555,3
635.0,7.8,2.8,0.3013761467889908,0.0,0.5,0.5,1.875,19.9,2.1,0.826771653543307,7.655533726260642e-05,0.0235126353790613,0.2616657534246576,0.0090929203539823,1
313.0,0.1,0.0,0.0,0.0,17.3,17.1,1.3,0.3,0.01,0.0039370078740157,4.087070938215103e-05,0.0262367713004484,0.12,0.0032893506493506,4
1776.0,23.0,12.0,0.3333333333333333,0.0158131254480286,48.0,31.0,1.9,7.5,0.25,0.0984251968503937,0.0005393291404612,0.0555210843373494,0.3076470588235294,0.006511607910576,0
289.0,0.5,0.5,0.0023247232472324,0.0153353353353353,14.7,13.9,0.9454545454545452,0.5,0.01,0.0039370078740157,0.000163890893617,0.0329384615384615,0.12618345323741,0.00603125,4
583.0,3.8,2.1,1.0,0.0002380952380952,22.0,20.0,0.0,4.0,0.13,0.0511811023622047,0.00012,0.0441538461538461,0.126076726342711,0.00468,2
1300.0,33.0,4.5,0.1900584795321638,0.0,4.0,2.0,2.577777777777778,2.5,1.6002,0.63,0.0008,0.0,0.604,0.0030780045351473,1
2005.0,27.0,20.0,0.1,0.1204707884288145,54.0,28.0,1.0,4.8,0.39878,0.157,0.0004029069767441,0.0540456495098039,0.123030303030303,0.0336253554502369,0
1057.0,4.0,0.5,0.0,0.0,42.0,6.0,6.5,8.4,1.1,0.433070866141732,0.0001810558583106,0.0097047817047817,0.1282901554404145,0.0023701149425287,4
86.0,0.1,0.0,0.012440036900369,0.0004834586466165,3.4,3.4,1.3,0.8,0.8,0.31496062992126,0.000511799397331,0.0126069364161849,0.1342105263157894,0.0050794520547945,4
1720.0,7.8,3.5,0.755656108597285,0.0039660574412532,70.0,4.4,3.8,12.0,1.6764,0.66,0.0002211007957559,0.0390986842105263,0.3586440677966102,0.0042310294117647,2
658.0,8.4,1.3,0.0156365313653136,0.001,4.0,1.7,5.1,14.0,0.93,0.366141732283465,0.0004106685320705,0.0355048355899419,0.183,2.0611651851851853,4
1669.0,2.6,0.7,0.0,0.0672891167714191,85.8,37.8,2.6,5.5,1.1,0.433070866141732,0.0004798417415342,0.0404532679738562,0.4315227272727272,0.007,1
1361.0,12.3,10.2,0.2649006622516556,0.0545272727272727,45.9,19.7,1.1142857142857143,3.8,0.4,0.15748031496063,0.0002225454545454,0.0099127906976744,0.3129704433497536,0.0021839285714285,0
339.0,2.3,0.4,0.0,0.0083079268292682,12.2,2.0,0.5,2.5,0.34798,0.137,5.014285714285714e-05,0.0099999999999999,0.0454,0.0006,3
1624.0,2.9,0.3,0.0,0.0432623221964935,76.1,2.2,0.2857142857142857,11.3,2.99,1.17716535433071,0.0005742235659986,0.07008,0.9772972972972972,0.004816,1
560.0,0.7,0.2,0.0010516605166051,0.0180980980980981,20.0,0.6,6.6,8.3,0.4318,0.17,0.0001605554042553,0.0495102564102564,0.1592631578947368,0.0036915789473684,4
436.0,0.5,0.4,1.0,7.936507936507937e-05,24.3,24.2,0.5,0.3,0.0254,0.01,0.00012,0.0369325153374233,0.1741767441860465,0.0037598705501618,2
131.0,0.5,0.1,0.0107472324723247,0.0002075187969924,5.2,1.4,2.8,1.2,0.47,0.18503937007874,0.0005514857142857,0.0448309859154929,0.12,0.0041748743718592,4
878.0,5.7,1.3,0.0,0.0,1.7,0.9,1.9,0.5,0.3556,0.14,0.0004254205607476,0.0130153846153846,0.12,0.0035777908689248,3
1516.0,2.2,0.4,0.0,0.0,70.2,7.0,3.0,12.8,0.075,0.0295275590551181,0.0005,0.0110087719298245,0.13,0.0030431718061674,4
774.0,11.0,6.4,0.1379566563467492,0.0207827814569536,13.1,2.3,0.5,7.9,0.74,0.291338582677165,0.0004159979267449,0.0185173202614379,0.5154271844660194,0.0082878787878787,1
418.0,1.1,0.3,0.3052005943536404,0.0020681655960028,0.6,0.6,0.0,22.0,1.6,0.62992125984252,6.546188340807175e-05,0.0064618834080717,0.12,0.0012,3
404.0,2.4,1.6,0.227964338781575,0.0022698072805139,11.2,10.6,0.1,7.3,0.1,0.0393700787401575,0.0001166464088397,0.0088828125,0.1157407407407407,0.0028291390728476,3
345.0,3.7,0.5,0.005710332103321,0.0079879879879879,9.1,2.9,2.8,1.8,0.59944,0.236,0.000238925,0.0228,0.1224793388429752,0.0053087976539589,4
485.0,3.6,2.3,0.881453154875717,0.0055878787878787,18.0,16.0,0.0,2.7,0.1,0.0393700787401575,9.949640287769783e-05,0.0221739130434782,0.97,0.0196841035120147,2
2118.0,24.5,14.0,0.1,0.1197719795802609,65.0,30.0,1.0285714285714285,5.1,0.75,0.295275590551181,0.0003968482252141,0.0532705269607843,0.1263636363636363,0.0318476303317535,0
840.0,8.8,0.7,0.0005073800738007,0.0192792792792792,18.5,0.8,0.8,11.4,0.635,0.25,0.0001591293617021,0.0565952991452991,0.108103448275862,0.0029601307189542,4
1019.0,19.7,8.6,0.1418369453044375,0.0296225165562913,1.6,0.8,0.0,15.2,1.4,0.551181102362205,0.0004246703524533,0.0214970588235294,0.3141941747572815,0.0080030303030303,1
1091.0,4.7,0.6,0.0,0.0,42.0,5.8,6.3,9.0,1.3,0.511811023622047,3.2845537757437065e-05,0.0131413612565445,0.12,0.0032025974025974,4
254.0,3.0,1.33,0.0177998154981549,0.0,1.3,2.5,2.4,6.0,0.381,0.15,0.0003422264313387,0.0127896995708154,0.12,0.00823,4
264.0,3.0,1.4,0.0809061488673139,0.000173090649536,7.3,5.5,1.8,1.7,0.08128,0.032,6e-05,0.0072,0.0825,0.0012,3
1829.0,24.0,5.5,0.0830949284785435,0.0,52.0,33.0,2.8,4.8,0.49022,0.193,0.0002909486510008,0.0393576799140708,0.2196511627906976,0.0099519434628975,1
1255.0,27.8,10.8,0.2737306843267108,0.0557999999999999,1.8,1.8,0.0,11.5,2.794,1.1,0.000208,0.0094282945736434,0.2933645320197044,0.0021065476190476,0
1159.0,11.8,2.0,0.0,0.0110363336085879,35.3,3.3,1.7,6.5,1.09,0.429133858267717,0.0001952028875379,0.02,0.12,0.0060788775510204,3
1794.0,23.4,3.3,0.1157446808510638,0.070694674164737,48.5,26.2,0.0,5.6,1.2,0.47244094488189,0.0004664640635798,0.035856862745098,0.713103448275862,0.005077922077922,1
1967.0,21.0,9.3,0.3801324503311258,0.0711363636363636,65.0,43.0,3.9,4.5,0.75,0.295275590551181,3.272727272727273e-05,0.0035901162790697,0.0571133004926108,0.0011741071428571,0
1815.0,21.0,9.0,0.4105882352941176,0.02728125,57.0,32.0,1.8,5.3,0.78,0.307086614173228,0.0004526991279069,0.0558357558139534,0.3201164483260553,0.0044668604651162,0
977.0,18.0,12.0,0.686832740213523,0.0,1.3,0.8,0.1,17.0,0.5588,0.22,0.00012,0.0105490196078431,0.28375,0.0076304347826086,2
2360.0,35.0,22.6,0.0,0.0558272727272727,53.5,53.3,0.0,8.7,0.313,0.123228346456693,0.0001593255813953,0.0196511627906976,0.2810917030567685,0.0015720930232558,0
435.0,2.5,1.0,0.0,0.0039024390243902,0.4,0.4,0.5,20.0,1.4,0.551181102362205,0.0001510225,0.0265515789473684,0.1180524344569288,0.0074637992831541,3
349.0,1.6,0.3,0.2394822006472491,0.0006977159172019,13.5,12.1,1.2,3.0,0.07,0.0275590551181102,0.0002074002751031,0.0234020979020979,0.12,0.0064088888888888,3
448.0,3.4,0.4,0.017790590405904,0.0,12.1,2.8,1.2,6.3,0.6096,0.24,0.0003425182953077,0.0128068669527897,0.12,0.008221282051282,4
1771.0,25.5,8.2,0.3368801652892562,0.0372181818181818,45.7,27.3,2.2,5.3,1.2,0.47244094488189,0.0004203636363636,0.0046062921348314,0.5796108374384236,0.0083643382352941,0
408.0,4.6,0.4,0.0,0.0,5.8,0.5,1.0,7.7,0.87,0.34251968503937,7.143732970027247e-05,0.01078125,0.1072641509433962,0.0045830508474576,4
707.0,6.8,1.4,1.0,0.0006006683375104,18.7,1.7,1.2,7.5,1.2446,0.49,0.0002246728754365,0.0136438356164383,0.9117777777777778,0.007,2
2259.0,34.0,2.7,0.0165323783945091,0.0,50.5,2.2,0.0,6.0,1.45,0.570866141732283,0.00032947008547,0.1088434782608695,0.9479893617021276,0.0072796982167352,1
557.0,4.6,1.4,0.0,0.0,13.6,1.3,1.6,8.4,0.91,0.358267716535433,6.628746594005447e-05,0.00815625,0.0874528301886792,0.004175,4
680.0,11.1,6.5,0.0,0.031057773512476,12.5,9.5,0.0,3.4,0.1,0.0393700787401575,1.4937759336099586e-05,0.0045,0.1334437299035369,0.0032295454545454,2
2139.0,25.3,10.2,0.2447916666666666,0.0086140845070422,59.1,53.6,1.6333333333333333,9.8,0.089916,0.0354,0.0004748540145985,0.0536891284815813,0.2731460541813899,0.0056189239332096,0
1459.0,11.9,1.2,0.0248880931065353,0.0,54.1,29.3,1.65,5.1,1.4,0.551181102362205,0.0004682735042735,0.0538509999999999,0.6789156626506024,0.0107398648648648,1
1970.0,20.0,12.0,0.3602649006622517,0.0682727272727272,66.0,62.0,5.2,3.9,0.01,0.0039370078740157,6.545454545454546e-05,0.0046802325581395,0.1012266009852216,0.0013482142857142,0
1184.0,21.7,8.5,0.1628476084538376,0.0985218377765173,0.6,0.5,3.633333333333333,21.8,4.41,1.73622047244094,0.0002126070991432,0.0296997549019607,0.326078125,0.0033043478260869,0
2268.0,34.0,3.1,0.1256410256410256,0.0072754237288135,50.0,2.0,0.0,6.4,1.3,0.511811023622047,4.488549618320611e-05,0.0030886408404464,0.3635,0.0138841201716738,1
488.0,1.8,0.3,0.3694714131607335,0.0011277658815132,15.7,9.8,0.5,3.0,0.15,0.0590551181102362,0.000151282051282,0.0285860805860805,0.1335625,0.005056846473029,3
930.0,6.7,2.1,0.3497744360902256,0.0119151515151515,27.9,5.8,1.5,11.6,1.2,0.47244094488189,0.0002529487179487,0.0227261146496815,0.1383636363636363,0.0010408510638297,2
757.0,0.0,0.0,0.0,0.0,73.0,0.0,1.5,0.0,0.0,0.0,5.904761904761905e-05,0.0026707692307692,0.12,0.0023177570093457,3
769.0,7.5,0.6,0.1944725111441307,0.0023572448251249,25.0,0.5,3.0,2.5,0.78,0.307086614173228,0.0001380322580645,0.0111796875,0.1289935483870967,0.0025121107266435,3
1686.0,6.6,6.3,0.0734149054505005,0.0857526942711287,84.0,70.0,0.0,0.8,0.0,0.0,0.0001018971848225,0.0155361519607843,0.39124609375,0.0034726708074534,0
465.0,3.0,1.1,0.5661186561829878,0.013579162410623,0.8,0.7,6.433333333333334,20.0,1.98,0.779527559055118,0.0001316720257234,0.035,0.3328947368421052,0.0077088495575221,2
1317.0,28.0,12.0,0.0757671957671957,0.0126931928315412,4.5,1.5,0.0,12.0,1.38,0.543307086614173,0.0005044025157232,0.0390331325301204,0.1676470588235294,0.0053860705073086,0
188.0,0.0,0.0,0.014100553505535,0.0007541353383458,6.5,6.1,0.0,4.6,0.11,0.0433070866141732,0.00045926388291,0.0136473988439306,0.1586813186813186,0.0039487738419618,4
187.0,0.3,0.02,0.0043265682656826,0.0109909909909909,8.5,8.5,3.3,0.3,0.005334,0.0021,0.0001691358297872,0.0069,0.045547619047619,0.0043478260869565,4
404.0,1.0,0.2,0.1599554234769687,0.0024473590292648,0.8,0.6,0.0,20.8,1.39,0.547244094488189,0.0001305387096774,0.0100227272727272,0.1557096774193548,0.0015195847750865,3
1112.0,12.0,4.7,0.0963294538943599,0.0277376778035064,28.9,4.3,0.0,9.5,1.2,0.47244094488189,0.0004429421487603,0.0350967336683417,0.6296567164179104,0.0042830188679245,1
465.0,2.1,0.7,0.3115371329879102,0.0066873786407766,0.8,0.8,0.0,22.0,1.7,0.669291338582677,0.0003329627601314,0.0191386138613861,0.6928571428571428,0.0061111545988258,2
246.0,0.1,0.01,0.0,0.0,13.2,11.0,1.4,0.4,0.02,0.0078740157480315,0.0001588579234972,0.025,0.2666666666666666,0.006604081632653,4
1080.0,6.1,2.5,0.0677321156773211,0.0090654205607476,42.4,6.1,2.3,6.7,1.6,0.62992125984252,0.000618596491228,0.0324242424242424,0.2361038961038961,0.0020544,2
2076.0,24.4,13.0,0.3156732891832229,0.0618454545454545,60.0,32.2,4.5,6.9,0.41,0.161417322834646,0.000138909090909,0.0071269379844961,0.2002364532019704,0.001738988095238,0
2.4,0.0,0.0,0.0,0.0084886756238003,0.1,0.1,0.35,0.0,1.35,0.531496062992126,6.620967741935484e-05,0.0292947368421052,0.1151546391752577,0.0032794520547945,2
1843.0,26.0,18.0,0.1,0.1100204197390811,46.0,13.0,1.9285714285714284,5.8,1.0,0.393700787401575,0.0003123011015911,0.042454044117647,0.1728787878787878,0.0070402843601895,0
175.0,0.5,0.5,0.0172814207650273,0.0,3.7,3.7,1.88,6.6,0.09,0.0354330708661417,0.0002435764098148,0.0213546511627906,0.1748387096774193,1.8016225165562916,4
2401.0,36.6,21.2,0.223989218328841,0.0161052631578947,52.5,52.2,0.0,8.3,0.28,0.110236220472441,0.0006281386861313,0.0817214734950584,0.2723778512396694,0.0096967741935483,0
106.0,0.3,0.25,0.0,0.0113088356729975,6.1,5.25,0.3,0.1,0.004,0.00157,0.0001942165653495,0.02,0.1188888888888888,0.0059304897959183,3
1796.0,36.0,14.0,0.1504269662921348,0.1230374331550802,3.3,2.8,0.0,24.0,4.6,1.81102362204724,0.0005831995614035,0.0624400871459695,0.3570967741935484,0.0037316546762589,0
1598.0,8.6,3.6,0.0062822878228782,0.0067467467467467,64.0,13.3,5.7,9.2,0.03,0.0118110236220472,0.0002284466019417,0.0143770491803278,0.1282675159235669,0.0078178885630498,4
160.0,1.5,0.5,0.0,0.0,4.5,1.5,1.0,0.8,0.8128,0.32,0.00023,0.0121046153846153,0.12,0.0105046728971962,3
437.0,3.2,2.1,0.3563348416289592,0.018251958224543,16.0,13.6,0.1999999999999999,2.7,0.1,0.0393700787401575,0.0002632360742705,0.0241698841698841,0.11995,0.0074537190082644,2
1583.0,4.8,0.4,0.0,0.004880264244426,60.6,2.6,12.1,16.5,1.54,0.606299212598425,0.0002451785714285,0.0621184433164128,0.1237209302325581,0.007,3
1534.0,16.9,8.7,0.0006674082313681,0.0753658536585365,46.2,39.1,1.4,6.6,0.23,0.0905511811023622,1.1842105263157916e-05,0.0040150122549019,0.0950252100840336,0.000933850931677,0
862.0,7.7,0.9,0.0149215867158671,0.000887969924812,23.4,3.0,2.7,9.3,1.27,0.5,0.0004332879896685,0.0456982591876208,0.12,0.0019222972972972,4
1980.0,18.0,9.5,0.0,0.0329751902084022,69.0,24.0,2.5,7.0,0.5,0.196850393700787,0.0005185041322314,0.0482638190954773,0.6363888888888889,0.0068075471698113,1
