energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,code,score
1840.0,25.0,15.0,0.3426048565121413,0.0657272727272727,48.0,27.0,1.05,5.8,1.4,0.551181102362205,9.454545454545456e-05,0.0056492248062015,0.1404384236453202,0.0015029761904761,26.0,3263852673519,0
1923.0,24.0,13.0,0.3421633554083885,0.0656636363636363,54.0,31.0,2.1,5.9,0.9,0.354330708661417,9.527272727272728e-05,0.0056734496124031,0.1414187192118226,0.0015068452380952,22.0,3263852674516,0
1817.0,19.1,10.0,0.3417218543046357,0.0655999999999999,58.5,25.5,1.9090909090909087,5.9,1.00076,0.394,9.6e-05,0.0056976744186046,0.1423990147783251,0.0015107142857142,23.0,3263852674622,0
2091.0,25.0,19.0,0.341280353200883,0.0655363636363636,61.0,33.0,1.7181818181818185,6.9,0.43,0.169291338582677,9.672727272727272e-05,0.0057218992248062,0.1433793103448276,0.0015145833333333,24.0,3263852902114,0
2039.0,20.6,12.0,0.3408388520971303,0.0654727272727272,68.5,25.7,1.5272727272727271,6.6,0.59944,0.236,9.745454545454546e-05,0.0057461240310077,0.14435960591133,0.0015184523809523,23.0,3263852903012,0
2238.0,31.0,16.1,0.3399558498896247,0.0653454545454545,58.2,28.5,1.1454545454545455,5.2,0.55,0.216535433070866,9.890909090909092e-05,0.0057945736434108,0.1463201970443349,0.0015261904761904,24.0,3263852903418,0
1892.0,14.0,9.5,0.339514348785872,0.0652818181818181,73.0,22.0,0.9545454545454546,7.8,0.77,0.303149606299213,9.963636363636363e-05,0.0058187984496124,0.1473004926108374,0.0015300595238095,21.0,3263852904514,0
2206.0,31.0,16.0,0.3390728476821192,0.0652181818181818,57.0,26.0,0.7636363636363637,5.3,0.6,0.236220472440945,0.0001003636363636,0.0058430232558139,0.1482807881773399,0.0015339285714285,23.0,3263852911116,0
2053.0,24.6,11.6,0.3386313465783664,0.0651545454545454,61.8,37.2,0.5727272727272728,5.4,1.1,0.433070866141732,0.0001010909090909,0.0058672480620155,0.1492610837438423,0.0015377976190476,28.0,3263852911215,0
2001.0,19.0,12.0,0.3381898454746137,0.065090909090909,69.0,33.0,0.3818181818181818,6.0,0.35,0.137795275590551,0.0001018181818181,0.005891472868217,0.1502413793103448,0.0015416666666666,23.0,3263852911314,0
1612.0,9.9,5.8,0.3377483443708609,0.0650272727272727,69.5,54.8,0.1909090909090909,2.8,0.180086,0.0709,0.0001025454545454,0.0059156976744186,0.1512216748768473,0.0015455357142857,19.0,3263852911413,0
2109.0,28.5,10.0,0.3373068432671082,0.0649636363636363,54.0,33.0,0.0,7.0,1.1,0.433070866141732,0.0001032727272727,0.0059399224806201,0.1522019704433497,0.0015494047619047,26.0,3263852911710,0
2159.0,28.2,17.5,0.3368653421633554,0.0649,60.2,19.9,0.85,4.9,0.8,0.31496062992126,0.000104,0.0059641472868217,0.1531822660098522,0.0015532738095238,23.0,3263852912328,0
2064.0,22.4,11.7,0.3364238410596026,0.0648363636363636,65.8,26.8,1.7,6.0,0.762,0.3,0.0001047272727272,0.0059883720930232,0.1541625615763546,0.0015571428571428,22.0,3263852912410,0
1610.0,9.3,5.4,0.3359823399558499,0.0647727272727272,69.8,55.6,2.18,3.6,0.13,0.0511811023622047,0.0001054545454545,0.0060125968992248,0.1551428571428571,0.0015610119047619,19.0,3263852912618,0
1915.0,14.0,9.7,0.3355408388520972,0.0647090909090909,74.0,22.0,2.66,8.2,0.88,0.346456692913386,0.0001061818181818,0.0060368217054263,0.1561231527093596,0.0015648809523809,21.0,3263852912823,0
1919.0,15.2,9.8,0.3350993377483444,0.0646454545454545,72.3,26.5,3.14,7.5,1.39954,0.551,0.000106909090909,0.0060610465116279,0.157103448275862,0.00156875,25.0,3263852912922,0
1828.0,15.0,7.6,0.3346578366445916,0.0645818181818181,70.0,32.0,3.619999999999999,4.9,0.5,0.196850393700787,0.0001076363636363,0.0060852713178294,0.1580837438423645,0.001572619047619,21.0,3263852913127,0
2076.0,23.0,14.0,0.3337748344370861,0.0644545454545454,64.0,38.0,4.0,6.2,0.6,0.236220472440945,0.0001090909090909,0.0061337209302325,0.1600443349753694,0.0015803571428571,21.0,3263852913714,0
2108.0,26.0,13.0,0.3333333333333333,0.064390909090909,60.0,29.5,4.5,6.0,1.5,0.590551181102362,0.0001098181818181,0.0061579457364341,0.1610246305418719,0.0015842261904761,28.0,3263852913813,0
2241.0,31.0,25.0,0.3328918322295806,0.0643272727272727,55.0,37.0,5.0,7.0,0.2,0.078740157480315,0.0001105454545454,0.0061821705426356,0.1620049261083744,0.0015880952380952,19.0,3263852914094,0
2067.0,20.8,14.3,0.3324503311258278,0.0642636363636363,69.3,24.7,1.7,6.2,1.08,0.425196850393701,0.0001112727272727,0.0062063953488372,0.1629852216748768,0.0015919642857142,23.0,3263852914117,0
2168.0,27.9,19.5,0.3320088300220751,0.0642,60.6,26.9,2.15,5.5,1.2,0.47244094488189,0.000112,0.0062306201550387,0.1639655172413793,0.0015958333333333,26.0,3263852914216,0
2162.0,26.5,18.0,0.3315673289183223,0.0641363636363636,63.0,23.0,2.6,6.5,0.8,0.31496062992126,0.0001127272727272,0.0062548449612403,0.1649458128078817,0.0015997023809523,24.0,3263852914292,0
1941.0,16.9,11.1,0.3311258278145695,0.0640727272727272,69.5,20.0,3.05,6.6,1.5,0.590551181102362,0.0001134545454545,0.0062790697674418,0.1659261083743842,0.0016035714285714,25.0,3263852914315,0
2130.0,24.0,13.0,0.3306843267108168,0.0640090909090909,65.0,28.0,3.5,6.4,0.51,0.200787401574803,0.0001141818181818,0.0063032945736434,0.1669064039408866,0.0016074404761904,20.0,3263852914612,0
2068.0,23.0,13.0,0.330242825607064,0.0639454545454545,65.0,40.0,3.45,6.6,0.6,0.236220472440945,0.000114909090909,0.0063275193798449,0.1678866995073891,0.0016113095238095,26.0,3263852914711,0
1968.0,17.7,12.9,0.3298013245033113,0.0638818181818181,69.2,32.8,3.4,6.6,0.69,0.271653543307087,0.0001156363636363,0.0063517441860465,0.1688669950738916,0.0016151785714285,25.0,3263852914810,0
2142.0,25.0,13.0,0.328476821192053,0.063690909090909,65.0,29.0,3.4,6.6,0.51,0.200787401574803,0.0001178181818181,0.0064244186046511,0.171807881773399,0.0016267857142857,24.0,3263852915114,0
2127.0,25.0,14.0,0.3275938189845475,0.0635636363636363,62.0,28.0,1.75,7.6,0.98,0.385826771653543,0.0001192727272727,0.0064728682170542,0.1737684729064039,0.0016345238095238,26.0,3263852915510,0
2015.0,20.0,10.0,0.3267108167770419,0.0634363636363636,69.0,29.0,1.4,6.0,0.51,0.200787401574803,0.0001207272727272,0.0065213178294573,0.1757290640394088,0.0016422619047619,23.0,3263852915718,0
2114.0,23.0,14.0,0.3258278145695364,0.0633090909090909,66.0,31.0,3.4,6.7,0.78,0.307086614173228,0.0001221818181818,0.0065697674418604,0.1776896551724137,0.00165,21.0,3263852915916,0
2114.0,25.9,15.3,0.3253863134657836,0.0632454545454545,61.0,40.7,3.466666666666667,5.2,0.63,0.248031496062992,0.000122909090909,0.006593992248062,0.1786699507389162,0.001653869047619,27.0,3263852916517,0
2028.0,19.0,12.0,0.3249448123620309,0.0631818181818181,71.0,26.0,3.533333333333333,6.0,0.5,0.196850393700787,0.0001236363636363,0.0066182170542635,0.1796502463054187,0.001657738095238,23.0,3263852916616,0
2095.0,26.0,14.0,0.3245033112582781,0.0631181818181818,58.0,34.5,3.6,6.5,1.33,0.523622047244095,0.0001243636363636,0.0066424418604651,0.1806305418719211,0.0016616071428571,28.0,3263852916715,0
2060.0,22.0,14.0,0.3240618101545254,0.0630545454545454,67.0,40.0,3.6666666666666665,6.3,0.6,0.236220472440945,0.0001250909090909,0.0066666666666666,0.1816108374384236,0.0016654761904761,26.0,3263852916814,0
1792.0,14.5,7.3,0.3236203090507726,0.062990909090909,67.6,30.0,3.733333333333333,4.9,0.5,0.196850393700787,0.0001258181818181,0.0066908914728682,0.1825911330049261,0.0016693452380952,20.0,3263852917019,0
2116.0,25.9,15.3,0.3231788079470199,0.0629272727272727,61.0,40.7,3.8,5.2,0.62,0.244094488188976,0.0001265454545454,0.0067151162790697,0.1835714285714285,0.0016732142857142,22.0,3263852917118,0
2180.0,27.0,15.0,0.3227373068432671,0.0628636363636363,60.0,33.0,4.8,7.2,0.36,0.141732283464567,0.0001272727272727,0.0067393410852713,0.184551724137931,0.0016770833333333,19.0,3263852917613,0
2000.0,20.0,13.0,0.3209713024282561,0.0626090909090909,67.0,24.0,4.0,6.0,1.7,0.669291338582677,0.0001301818181818,0.0068362403100775,0.1884729064039408,0.0016925595238095,27.0,3263852918511,0
2145.0,28.5,9.8,0.3205298013245033,0.0625454545454545,54.0,33.2,5.0,7.8,1.1,0.433070866141732,0.000130909090909,0.006860465116279,0.1894532019704433,0.0016964285714285,21.0,3263852918719,0
2077.0,24.6,11.6,0.3200883002207506,0.0624818181818181,61.8,37.2,3.1,5.4,1.1,0.433070866141732,0.0001316363636363,0.0068846899224806,0.1904334975369458,0.0017002976190476,24.0,3263852918818,0
1963.0,18.4,11.6,0.3196467991169978,0.0624181818181818,67.0,32.0,3.3000000000000003,6.4,0.49,0.192913385826772,0.0001323636363636,0.0069089147286821,0.1914137931034482,0.0017041666666666,24.0,3263852919310,0
2011.0,22.0,14.0,0.319205298013245,0.0623545454545454,65.0,40.0,3.5,5.4,0.8,0.31496062992126,0.0001330909090909,0.0069331395348837,0.1923940886699507,0.0017080357142857,27.0,3263852919716,0
2243.0,32.9,18.1,0.3187637969094923,0.062290909090909,51.0,39.9,3.7,7.6,0.35,0.137795275590551,0.0001338181818181,0.0069573643410852,0.1933743842364532,0.0017119047619047,20.0,3263852920415,0
2274.0,32.4,22.6,0.3183222958057395,0.0622272727272727,52.9,47.6,3.9,8.5,0.28,0.110236220472441,0.0001345454545454,0.0069815891472868,0.1943546798029556,0.0017157738095238,22.0,3263852920514,0
2117.0,26.0,16.0,0.3178807947019867,0.0621636363636363,61.0,36.0,2.0,6.0,0.3556,0.14,0.0001352727272727,0.0070058139534883,0.1953349753694581,0.0017196428571428,22.0,3263852920811,0
2270.0,32.0,22.0,0.317439293598234,0.0620999999999999,54.0,46.0,3.5,8.0,0.2794,0.11,0.000136,0.0070300387596899,0.1963152709359605,0.0017235119047619,23.0,3263852920910,0
2226.0,29.8,19.8,0.3169977924944812,0.0620363636363636,59.8,24.5,3.75,5.6,0.75,0.295275590551181,0.0001367272727272,0.0070542635658914,0.197295566502463,0.0017273809523809,24.0,3263852921610,0
1904.0,14.0,9.5,0.3165562913907285,0.0619727272727272,74.0,20.0,4.0,6.5,0.89,0.350393700787402,0.0001374545454545,0.007078488372093,0.1982758620689655,0.00173125,21.0,3263852922112,0
2054.0,21.0,14.0,0.3161147902869757,0.0619090909090909,68.0,25.0,4.25,6.5,0.58,0.228346456692913,0.0001381818181818,0.0071027131782945,0.1992561576354679,0.001735119047619,23.0,3263852922211,0
2076.0,24.4,13.0,0.3156732891832229,0.0618454545454545,60.0,32.2,4.5,6.9,0.41,0.161417322834646,0.000138909090909,0.0071269379844961,0.2002364532019704,0.001738988095238,19.0,3263852922310,0
1937.0,21.0,9.3,0.3152317880794702,0.0617818181818181,65.0,43.0,1.1,4.5,0.9144,0.36,0.0001396363636363,0.0071511627906976,0.2012167487684729,0.0017428571428571,25.0,3263852922716,0
1855.0,14.5,10.7,0.3147902869757175,0.0617181818181818,70.7,38.1,3.3,5.3,0.13,0.0511811023622047,0.0001403636363636,0.0071753875968992,0.2021970443349753,0.0017467261904761,19.0,3263852922815,0
2274.0,32.0,14.8,0.3143487858719647,0.0616545454545454,55.0,40.9,3.9,8.0,0.24,0.0944881889763779,0.0001410909090909,0.0071996124031007,0.2031773399014778,0.0017505952380952,26.0,3263852923195,0
2335.0,36.0,28.3,0.3134657836644592,0.0615272727272727,48.4,38.3,5.1,8.2,0.2,0.078740157480315,0.0001425454545454,0.0072480620155038,0.2051379310344827,0.0017583333333333,19.0,3263852923317,0
1723.0,10.0,6.4,0.3130242825607064,0.0614636363636363,75.0,29.0,4.533333333333333,4.6,0.6,0.236220472440945,0.0001432727272727,0.0072722868217054,0.2061182266009852,0.0017622023809523,19.0,3263852923690,0
1730.0,11.0,7.0,0.3125827814569537,0.0613999999999999,73.0,29.0,3.966666666666667,4.8,0.62992,0.248,0.000144,0.0072965116279069,0.2070985221674876,0.0017660714285714,19.0,3263852923799,0
2145.0,26.0,16.0,0.3121412803532009,0.0613363636363636,61.0,34.0,3.4,7.0,0.58,0.228346456692913,0.0001447272727272,0.0073207364341085,0.2080788177339901,0.0017699404761904,21.0,3263852923898,0
2090.0,23.0,15.0,0.3112582781456954,0.0612090909090909,67.0,41.0,1.7,5.9,0.8,0.31496062992126,0.0001461818181818,0.0073691860465116,0.210039408866995,0.0017776785714285,28.0,3263852924819,0
2040.0,21.0,17.0,0.3108167770419426,0.0611454545454545,69.0,32.0,0.8500000000000001,5.3,0.490000000000001,0.192913385826772,0.000146909090909,0.0073934108527131,0.2110197044334975,0.0017815476190476,25.0,3263852925014,0
2189.0,27.2,13.3,0.3099337748344371,0.0610181818181818,61.5,35.0,2.2,7.0,0.6858,0.27,0.0001483636363636,0.0074418604651162,0.2129802955665024,0.0017892857142857,22.0,3263852925311,0
2066.0,22.1,12.2,0.3094922737306843,0.0609545454545454,67.7,33.7,1.5,5.0,1.016,0.4,0.0001490909090909,0.0074660852713178,0.2139605911330049,0.0017931547619047,25.0,3263852925922,0
2114.0,24.0,15.7,0.3086092715231788,0.0608272727272727,67.0,29.5,0.9,4.5,0.75,0.295275590551181,0.0001505454545454,0.0075145348837209,0.2159211822660098,0.0018008928571428,25.0,3263852926516,0
2197.0,29.0,17.0,0.308167770419426,0.0607636363636363,61.0,20.0,1.8,4.5,0.6,0.236220472440945,0.0001512727272727,0.0075387596899224,0.2169014778325123,0.0018047619047619,22.0,3263852926714,0
2151.0,25.0,17.0,0.3077262693156733,0.0607,65.0,31.0,2.7,5.8,1.0,0.393700787401575,0.000152,0.007562984496124,0.2178817733990147,0.0018086309523809,26.0,3263852927018,0
1925.0,20.3,13.8,0.3072847682119205,0.0606363636363636,62.1,38.1,3.6,5.2,0.35,0.137795275590551,0.0001527272727272,0.0075872093023255,0.2188620689655172,0.0018124999999999,19.0,3263852927216,0
2075.0,23.0,13.0,0.3068432671081678,0.0605727272727272,63.0,26.0,0.0,7.9,0.63,0.248031496062992,0.0001534545454545,0.0076114341085271,0.2198423645320197,0.001816369047619,23.0,3263852927513,0
2250.0,37.1,17.2,0.3050772626931567,0.0603181818181818,42.2,36.4,0.0,7.4,0.02,0.0078740157480315,0.0001563636363636,0.0077083333333333,0.2237635467980295,0.0018318452380952,24.0,3263852978119,0
2167.0,28.8,19.4,0.304635761589404,0.0602545454545454,53.0,3.6,0.0,11.1,2.90000000000001,1.14173228346457,0.0001570909090909,0.0077325581395348,0.224743842364532,0.0018357142857142,26.0,3263853004510,0
1964.0,18.6,12.3,0.3041942604856512,0.060190909090909,58.7,1.5,0.0,15.0,3.0,1.18110236220472,0.0001578181818181,0.0077567829457364,0.2257241379310344,0.0018395833333333,25.0,3263853004718,0
2227.0,32.8,30.3,0.3015452538631347,0.0598090909090909,48.6,15.5,1.5,10.3,2.02,0.795275590551181,0.0001621818181818,0.0079021317829457,0.2316059113300492,0.0018627976190476,27.0,3263853192118,0
1739.0,19.0,4.0,0.3011037527593819,0.0597454545454545,52.0,17.0,2.25,8.0,2.0,0.78740157480315,0.000162909090909,0.0079263565891472,0.2325862068965517,0.0018666666666666,19.0,3263853196710,0
2347.0,34.0,16.0,0.3002207505518764,0.0596181818181818,44.0,1.6,1.5,19.0,2.1,0.826771653543307,0.0001643636363636,0.0079748062015503,0.2345467980295566,0.0018744047619047,26.0,3263853197311,0
2287.0,33.7,19.4,0.2993377483443709,0.059490909090909,51.7,1.1,1.5,8.4,3.0,1.18110236220472,0.0001658181818181,0.0080232558139534,0.2365073891625615,0.0018821428571428,26.0,3263853197816,0
2166.0,27.6,18.0,0.2984547461368653,0.0593636363636363,52.3,2.0,2.25,14.5,2.0,0.78740157480315,0.0001672727272727,0.0080717054263565,0.2384679802955664,0.0018898809523809,24.0,3263853198714,0
2286.0,33.7,19.4,0.2980132450331126,0.0592999999999999,51.7,1.1,1.5,8.4,3.0,1.18110236220472,0.000168,0.0080959302325581,0.2394482758620689,0.00189375,26.0,3263853198912,0
2012.0,25.0,5.0,0.2975717439293598,0.0592363636363636,55.0,13.0,0.75,8.0,4.5,1.77165354330709,0.0001687272727272,0.0081201550387596,0.2404285714285714,0.001897619047619,22.0,3263853199513,0
2808.0,57.0,30.0,0.2949227373068432,0.0588545454545454,36.0,35.0,2.666666666666667,4.5,0.11,0.0433070866141732,0.0001730909090909,0.0082655038759689,0.2463103448275861,0.0019208333333333,25.0,3263855573311,0
1016.0,19.0,7.4,0.293598233995585,0.0586636363636363,1.4,0.7,0.4818181818181818,17.0,2.3,0.905511811023622,0.0001752727272727,0.0083381782945736,0.2492512315270935,0.0019324404761904,20.0,3263856483312,0
1036.0,20.0,7.9,0.2931567328918322,0.0586,1.4,1.2,0.9636363636363636,16.0,3.39999999999999,1.33858267716535,0.000176,0.0083624031007751,0.250231527093596,0.0019363095238095,20.0,3263856483411,0
1474.0,19.7,13.5,0.2927152317880795,0.0585363636363636,37.5,0.8,1.445454545454545,5.7,1.2,0.47244094488189,0.0001767272727272,0.0083866279069767,0.2512118226600985,0.0019401785714285,19.0,3263856483718,0
1280.0,27.0,11.0,0.2922737306843267,0.0584727272727272,0.5,0.5,1.9272727272727272,16.0,1.8,0.708661417322835,0.0001774545454545,0.0084108527131782,0.252192118226601,0.0019440476190476,20.0,3263856485316,0
1625.0,27.2,14.9,0.291832229580574,0.0584090909090909,27.9,23.5,2.409090909090909,7.6,0.14,0.0551181102362205,0.0001781818181818,0.0084350775193798,0.2531724137931034,0.0019479166666666,19.0,3263856750810,0
1828.0,36.0,14.1,0.2913907284768212,0.0583454545454545,1.3,0.6,2.8909090909090907,27.9,4.55,1.79133858267717,0.000178909090909,0.0084593023255813,0.2541527093596059,0.0019517857142857,25.0,3263856921616,0
2019.0,50.0,21.7,0.2900662251655629,0.0581545454545454,2.3,0.8,4.336363636363636,5.9,1.13,0.444881889763779,0.0001810909090909,0.008531976744186,0.2570935960591132,0.0019633928571428,20.0,3263858314713,0
2585.0,48.2,23.2,0.2891832229580574,0.0580272727272727,39.9,35.6,5.3,4.1,0.0,0.0,0.0001825454545454,0.0085804263565891,0.2590541871921182,0.0019711309523809,19.0,3263858527410,0
1519.0,14.7,9.1,0.2874172185430463,0.0577727272727272,48.0,11.5,0.0,8.0,1.11,0.437007874015748,0.0001854545454545,0.0086773255813953,0.262975369458128,0.0019866071428571,19.0,3263859080419,0
1617.0,15.9,10.6,0.2869757174392936,0.0577090909090909,52.0,14.0,0.0,7.4,0.5,0.196850393700787,0.0001861818181818,0.0087015503875969,0.2639556650246305,0.0019904761904761,19.0,3263859080518,0
1142.0,18.0,7.5,0.2860927152317881,0.0575818181818181,1.0,0.5,0.0,27.0,5.9,2.32283464566929,0.0001876363636363,0.00875,0.2659162561576355,0.0019982142857142,20.0,3263859090517,0
1978.0,49.5,21.5,0.2856512141280353,0.0575181818181818,2.0,1.2,0.0,6.6,1.5,0.590551181102362,0.0001883636363636,0.0087742248062015,0.2668965517241379,0.0020020833333333,21.0,3263859091019,0
1995.0,49.8,23.6,0.2847682119205298,0.057390909090909,2.5,1.2,0.0,6.0,1.3,0.511811023622047,0.0001898181818181,0.0088226744186046,0.2688571428571428,0.0020098214285714,20.0,3263859132613,0
1404.0,26.0,16.0,0.2816777041942605,0.0569454545454545,2.0,1.0,0.0,24.0,2.794,1.1,0.000194909090909,0.0089922480620155,0.27571921182266,0.0020369047619047,19.0,3263859366414,0
1440.0,28.2,10.2,0.2759381898454746,0.0561181818181818,1.6,1.6,0.0,21.7,3.5,1.37795275590551,0.0002043636363636,0.0093071705426356,0.2884630541871921,0.0020872023809523,24.0,3263859442712,0
1612.0,35.7,14.8,0.2754966887417219,0.0560545454545454,0.0,0.0,0.0,17.1,3.8,1.49606299212598,0.0002050909090909,0.0093313953488372,0.2894433497536945,0.0020910714285714,24.0,3263859444310,0
1060.0,20.7,8.1,0.2750551876379691,0.055990909090909,1.2,0.0,0.0,16.1,2.4,0.944881889763779,0.0002058181818181,0.0093556201550387,0.290423645320197,0.0020949404761904,21.0,3263859444426,0
1351.0,23.2,8.1,0.2746136865342163,0.0559272727272727,0.1,0.1,0.0,28.5,4.064,1.6,0.0002065454545454,0.0093798449612403,0.2914039408866994,0.0020988095238095,22.0,3263859449216,0
1255.0,27.8,10.8,0.2737306843267108,0.0557999999999999,1.8,1.8,0.0,11.5,2.794,1.1,0.000208,0.0094282945736434,0.2933645320197044,0.0021065476190476,23.0,3263859451417,0
1160.0,24.2,9.0,0.2706401766004415,0.0553545454545454,0.75,0.0,0.0,14.5,2.75,1.08,0.0002130909090909,0.0095978682170542,0.3002266009852216,0.0021336309523809,21.0,3263859457914,0
1318.0,26.9,9.7,0.269757174392936,0.0552272727272727,3.2,1.8,0.0,15.8,1.86,0.732283464566929,0.0002145454545454,0.0096463178294573,0.3021871921182266,0.002141369047619,20.0,3263859458416,0
1541.0,34.3,12.0,0.2688741721854305,0.0550999999999999,0.0,0.0,0.0,16.0,1.4,0.551181102362205,0.000216,0.0096947674418604,0.3041477832512315,0.0021491071428571,20.0,3263859460617,0
1440.0,21.0,10.0,0.2679911699779249,0.0549727272727272,25.0,2.5,0.0,14.0,2.1,0.826771653543307,0.0002174545454545,0.0097432170542635,0.3061083743842364,0.0021568452380952,22.0,3263859493912,0
1534.0,16.9,8.7,0.2653421633554084,0.054590909090909,46.2,39.1,0.9285714285714286,6.6,0.23,0.0905511811023622,0.0002218181818181,0.0098885658914728,0.3119901477832512,0.0021800595238095,21.0,3263859677718,0
1361.0,12.3,10.2,0.2649006622516556,0.0545272727272727,45.9,19.7,1.1142857142857143,3.8,0.4,0.15748031496063,0.0002225454545454,0.0099127906976744,0.3129704433497536,0.0021839285714285,19.0,3263859690915,0
1168.0,12.5,10.1,0.2644591611479029,0.0544636363636363,38.1,27.8,1.3,2.8,0.3302,0.13,0.0002232727272727,0.0099370155038759,0.3139507389162561,0.0021877976190476,19.0,3263859890810,0
1353.0,20.5,13.6,0.2640176600441501,0.0543999999999999,31.2,28.3,1.0666666666666669,3.4,0.11,0.0433070866141732,0.000224,0.0099612403100775,0.3149310344827586,0.0021916666666666,20.0,3263859892029,0
1297.0,18.8,13.8,0.2635761589403974,0.0543363636363636,32.9,30.1,0.8333333333333333,2.4,0.11,0.0433070866141732,0.0002247272727272,0.009985465116279,0.3159113300492611,0.0021955357142857,19.0,3263859892227,0
1222.0,12.0,9.8,0.2631346578366446,0.0542727272727272,43.0,29.9,0.6,3.5,0.3302,0.13,0.0002254545454545,0.0100096899224806,0.3168916256157635,0.0021994047619047,19.0,3263859894313,0
1665.0,22.4,7.3,0.2626931567328918,0.0542090909090909,40.7,36.7,0.5333333333333333,7.4,0.12,0.047244094488189,0.0002261818181818,0.0100339147286821,0.317871921182266,0.0022032738095238,19.0,3263859920913,0
1659.0,26.2,14.8,0.2622516556291391,0.0541454545454545,34.0,25.3,0.4666666666666667,6.2,0.48,0.188976377952756,0.000226909090909,0.0100581395348837,0.3188522167487684,0.0022071428571428,21.0,3263859923518,0
1487.0,18.7,12.0,0.2618101545253863,0.0540818181818181,40.9,24.0,0.3999999999999999,5.3,0.22,0.0866141732283465,0.0002276363636363,0.0100823643410852,0.3198325123152709,0.0022110119047619,19.0,3263859925116,0
1603.0,20.5,10.6,0.2613686534216335,0.0540181818181818,41.2,32.8,0.3333333333333333,6.0,0.3,0.118110236220472,0.0002283636363636,0.0101065891472868,0.3208128078817733,0.0022148809523809,22.0,3263859926212,0
1660.0,23.3,15.3,0.2609271523178808,0.0539545454545454,38.0,5.7,0.2666666666666666,7.8,1.06,0.417322834645669,0.0002290909090909,0.0101308139534883,0.3217931034482758,0.00221875,19.0,3263859938017,0
1728.0,23.6,15.3,0.260485651214128,0.053890909090909,40.8,11.2,0.1999999999999999,8.0,0.95,0.374015748031496,0.0002298181818181,0.0101550387596899,0.3227733990147783,0.002222619047619,21.0,3263859938116,0
1697.0,23.4,15.2,0.2600441501103753,0.0538272727272727,39.9,10.0,0.1333333333333333,7.7,0.98,0.385826771653543,0.0002305454545454,0.0101792635658914,0.3237536945812808,0.002226488095238,21.0,3263859938215,0
1300.0,27.0,11.0,0.2441501103752759,0.0515363636363636,0.7,0.5,0.85,17.0,2.2,0.866141732283465,0.0002567272727272,0.0110513565891472,0.3590443349753694,0.0044764705882352,22.0,3266191057491,0
2087.0,23.2,10.5,0.2415011037527594,0.0511545454545454,63.1,30.6,2.9,7.9,0.44,0.173228346456693,0.0002610909090909,0.0111967054263565,0.3649261083743842,0.0045801470588235,19.0,3266191085586,0
2060.0,21.0,14.0,0.2410596026490066,0.051090909090909,68.0,25.0,2.0,6.5,0.6,0.236220472440945,0.0002618181818181,0.0112209302325581,0.3659064039408867,0.0045974264705882,21.0,3266191085609,0
1904.0,25.0,12.0,0.2335540838852097,0.0500090909090909,51.0,28.0,0.0,7.0,0.9,0.354330708661417,0.0002741818181818,0.0116327519379844,0.3825714285714285,0.0048911764705882,24.0,3267620000088,0
1966.0,18.0,12.0,0.2331125827814569,0.0499454545454545,63.0,36.0,0.0,6.0,0.8,0.31496062992126,0.000274909090909,0.011656976744186,0.383551724137931,0.0049084558823529,25.0,3267620000156,0
1956.0,27.0,15.0,0.2326710816777042,0.0498818181818181,50.0,24.0,0.0,6.0,0.8,0.31496062992126,0.0002756363636363,0.0116812015503875,0.3845320197044334,0.0049257352941176,23.0,3267620000163,0
1904.0,25.0,12.0,0.2313465783664459,0.049690909090909,51.0,28.0,0.0,7.0,0.9,0.354330708661417,0.0002778181818181,0.0117538759689922,0.3874729064039408,0.0049775735294117,24.0,3267620000439,0
2159.0,26.9,17.4,0.2282560706401766,0.0492454545454545,59.2,28.7,3.3,7.6,0.51,0.200787401574803,0.000282909090909,0.0119234496124031,0.3943349753694581,0.0050985294117647,20.0,3268350120794,0
2093.0,30.0,15.0,0.22560706401766,0.0488636363636363,52.0,16.0,0.4,5.0,1.2,0.47244094488189,0.0002872727272727,0.0120687984496124,0.4002167487684728,0.0052022058823529,24.0,3269386120062,0
2131.0,53.3,23.0,0.2189845474613686,0.0479090909090909,1.7,1.5,0.1,7.7,1.13,0.444881889763779,0.0002981818181818,0.0124321705426356,0.4149211822660098,0.0054613970588235,20.0,3270160200733,0
1901.0,29.7,22.1,0.2154525386313466,0.0474,40.3,28.2,2.4,5.7,0.79,0.311023622047244,0.000304,0.012625968992248,0.4227635467980295,0.0055996323529411,21.0,3270160585731,0
1918.0,29.1,19.3,0.2150110375275938,0.0473363636363636,42.1,30.9,2.5,6.3,0.36,0.141732283464567,0.0003047272727272,0.0126501937984496,0.423743842364532,0.0056169117647058,19.0,3270160586066,0
1876.0,27.1,18.0,0.214569536423841,0.0472727272727272,43.8,28.4,1.3,6.9,0.38,0.149606299212598,0.0003054545454545,0.0126744186046511,0.4247241379310345,0.0056341911764705,21.0,3270160586141,0
2111.0,25.7,14.6,0.2119205298013245,0.046890909090909,59.5,31.9,3.8,7.0,0.49,0.192913385826772,0.0003098181818181,0.0128197674418604,0.4306059113300492,0.0057378676470588,20.0,3270160800704,0
